wallSec,fps,dtAvg,dtMax,simRatio,realRatio,fixedHz,fixedDt,maxDeltaTime,timeScale,targetFps,vSyncCount,time,focused,runInBackground
1421.26,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1422.29,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1423.29,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1424.30,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1425.30,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1426.31,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1427.32,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1428.33,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1429.34,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1430.36,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1431.38,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1432.39,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1433.40,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1434.43,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1435.44,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1436.45,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1437.47,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1438.48,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1439.49,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1440.50,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1441.50,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1442.51,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1443.54,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1444.55,58,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1445.57,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1446.58,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1447.59,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1448.60,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1449.62,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1450.64,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1451.65,58,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1452.66,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1453.66,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1454.67,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1455.67,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1456.68,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1457.69,58,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1458.70,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1459.72,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1460.73,58,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1461.74,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1462.74,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1463.75,58,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1464.76,58,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1465.79,58,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1466.80,59,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1467.80,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1468.80,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1469.81,59,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1470.82,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1471.83,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1472.84,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1473.84,58,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1474.85,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1475.86,58,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1476.87,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1477.88,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1478.89,58,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1479.90,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1480.92,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1481.93,58,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1482.94,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1483.94,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1484.95,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1485.95,58,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1486.95,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1487.96,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1488.96,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1489.96,58,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1490.98,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1491.99,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,72,0,1063.31,0,1
1493.01,58,0.0104,0.0316,0.592,0.997,36.4,0.0167,1.0000,1.00,72,0,1063.91,1,1
1494.03,58,0.0176,0.0345,0.999,0.999,59.7,0.0167,1.0000,1.00,72,0,1064.93,1,1
1495.04,55,0.0183,0.0347,1.002,1.002,59.6,0.0167,1.0000,1.00,72,0,1065.94,0,1
1496.04,55,0.0182,0.0330,0.999,0.999,60.8,0.0167,1.0000,1.00,72,0,1066.94,0,1
1497.04,58,0.0173,0.0329,1.001,1.001,60.0,0.0167,1.0000,1.00,72,0,1067.94,0,1
1498.04,58,0.0173,0.0326,0.999,0.999,59.7,0.0167,1.0000,1.00,72,0,1068.95,0,1
1499.06,59,0.0172,0.0309,0.999,0.999,60.0,0.0167,1.0000,1.00,72,0,1069.96,1,1
1500.07,59,0.0171,0.0311,1.001,1.001,60.6,0.0167,1.0000,1.00,72,0,1070.97,1,1
1501.12,59,0.0168,0.0307,0.939,0.939,56.0,0.0167,1.0000,1.00,72,0,1071.96,1,1
1502.12,60,0.0178,0.0726,1.065,1.065,63.8,0.0167,1.0000,1.00,72,0,1073.03,1,1
1503.13,47,0.0214,0.0546,1.000,1.000,59.7,0.0167,1.0000,1.00,72,0,1074.03,1,1
1504.15,33,0.0308,0.0577,1.000,1.000,60.1,0.0167,1.0000,1.00,72,0,1075.05,1,1
1505.18,33,0.0313,0.0497,0.998,0.998,59.9,0.0167,1.0000,1.00,72,0,1076.08,1,1
1506.19,31,0.0325,0.0442,1.001,1.001,60.7,0.0167,1.0000,1.00,72,0,1077.09,1,1
1507.22,31,0.0332,0.0545,1.000,1.000,60.1,0.0167,1.0000,1.00,72,0,1078.12,1,1
1508.22,31,0.0325,0.0485,1.002,1.002,59.7,0.0167,1.0000,1.00,72,0,1079.13,1,1
1509.25,32,0.0320,0.0568,0.999,0.999,59.5,0.0167,1.0000,1.00,72,0,1080.15,1,1
1510.28,30,0.0345,0.0598,0.998,0.998,60.8,0.0167,1.0000,1.00,72,0,1081.19,1,1
1511.32,33,0.0314,0.0580,1.001,1.001,59.9,0.0167,1.0000,1.00,72,0,1082.22,1,1
1512.37,32,0.0329,0.0562,0.999,0.999,59.7,0.0167,1.0000,1.00,72,0,1083.27,1,1
1513.39,32,0.0319,0.0539,1.003,1.003,60.0,0.0167,1.0000,1.00,72,0,1084.29,1,1
1514.40,31,0.0326,0.0542,1.000,1.000,60.3,0.0167,1.0000,1.00,72,0,1085.31,1,1
1515.42,31,0.0329,0.0513,0.999,0.999,59.8,0.0167,1.0000,1.00,72,0,1086.32,1,1
1516.44,30,0.0341,0.0482,1.000,1.000,59.7,0.0167,1.0000,1.00,72,0,1087.35,1,1
1517.46,34,0.0299,0.0474,1.001,1.001,60.1,0.0167,1.0000,1.00,72,0,1088.36,1,1
1518.47,31,0.0325,0.0458,0.998,0.998,60.5,0.0167,1.0000,1.00,72,0,1089.37,1,1
1519.50,31,0.0332,0.0545,0.999,0.999,60.1,0.0167,1.0000,1.00,72,0,1090.40,1,1
1520.54,33,0.0315,0.0527,0.998,0.998,59.6,0.0167,1.0000,1.00,72,0,1091.44,1,1
1521.55,31,0.0328,0.0492,1.005,1.005,60.2,0.0167,1.0000,1.00,72,0,1092.46,1,1
1522.59,32,0.0322,0.0520,0.996,0.996,59.9,0.0167,1.0000,1.00,72,0,1093.49,1,1
1523.62,31,0.0333,0.0419,1.001,1.001,60.2,0.0167,1.0000,1.00,72,0,1094.52,1,1
1524.63,31,0.0326,0.0537,1.002,1.002,60.5,0.0167,1.0000,1.00,72,0,1095.53,1,1
1525.65,29,0.0352,0.0522,1.000,1.000,59.7,0.0167,1.0000,1.00,72,0,1096.55,1,1
1526.68,31,0.0332,0.0545,0.997,0.997,60.1,0.0167,1.0000,1.00,72,0,1097.58,1,1
1527.68,31,0.0324,0.0511,1.002,1.002,59.9,0.0167,1.0000,1.00,72,0,1098.58,1,1
1528.72,33,0.0315,0.0520,1.001,1.001,59.7,0.0167,1.0000,1.00,72,0,1099.62,1,1
1529.72,32,0.0313,0.0485,1.000,1.000,59.9,0.0167,1.0000,1.00,72,0,1100.63,1,1
1530.75,32,0.0320,0.0543,1.000,1.000,60.5,0.0167,1.0000,1.00,72,0,1101.65,1,1
1531.78,32,0.0321,0.0470,0.999,0.999,60.3,0.0167,1.0000,1.00,72,0,1102.68,1,1
1532.79,33,0.0308,0.0597,1.001,1.001,60.0,0.0167,1.0000,1.00,72,0,1103.69,1,1
1533.82,33,0.0311,0.0575,1.001,1.001,59.6,0.0167,1.0000,1.00,72,0,1104.72,1,1
1534.83,33,0.0308,0.0453,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,1105.74,1,1
1535.85,32,0.0318,0.0514,1.000,1.000,59.9,0.0167,1.0000,1.00,72,0,1106.75,1,1
1536.86,32,0.0315,0.0541,1.000,1.000,60.5,0.0167,1.0000,1.00,72,0,1107.76,1,1
1537.88,32,0.0319,0.0483,0.999,0.999,59.7,0.0167,1.0000,1.00,72,0,1108.78,1,1
1538.91,33,0.0314,0.0478,1.000,1.000,59.9,0.0167,1.0000,1.00,72,0,1109.82,1,1
1539.92,33,0.0307,0.0573,1.002,1.002,60.4,0.0167,1.0000,1.00,72,0,1110.83,1,1
1540.96,32,0.0322,0.0558,0.999,0.999,60.1,0.0167,1.0000,1.00,72,0,1111.86,1,1
1541.96,32,0.0315,0.0465,1.000,1.000,59.5,0.0167,1.0000,1.00,72,0,1112.87,1,1
1542.99,32,0.0321,0.0467,1.000,1.000,60.4,0.0167,1.0000,1.00,72,0,1113.89,1,1
1544.00,33,0.0306,0.0575,0.999,0.999,60.3,0.0167,1.0000,1.00,72,0,1114.91,1,1
1545.03,33,0.0312,0.0543,1.002,1.002,59.3,0.0167,1.0000,1.00,72,0,1115.94,1,1
1546.05,31,0.0330,0.0511,1.000,1.000,60.7,0.0167,1.0000,1.00,72,0,1116.96,1,1
1547.06,31,0.0326,0.0501,1.000,1.000,59.4,0.0167,1.0000,1.00,72,0,1117.97,1,1
1548.08,31,0.0327,0.0526,1.000,1.000,60.1,0.0167,1.0000,1.00,72,0,1118.98,1,1
1549.08,30,0.0333,0.0526,0.999,0.999,59.9,0.0167,1.0000,1.00,72,0,1119.98,1,1
1550.11,34,0.0302,0.0576,1.001,1.001,60.4,0.0167,1.0000,1.00,72,0,1121.01,1,1
1551.12,33,0.0306,0.0462,1.000,1.000,60.3,0.0167,1.0000,1.00,72,0,1122.02,1,1
1552.14,33,0.0310,0.0465,1.000,1.000,59.6,0.0167,1.0000,1.00,72,0,1123.04,1,1
1553.14,32,0.0314,0.0424,1.001,1.001,59.8,0.0167,1.0000,1.00,72,0,1124.05,1,1
1554.14,33,0.0304,0.0589,1.000,1.000,59.9,0.0167,1.0000,1.00,72,0,1125.05,1,1
1555.18,33,0.0312,0.0452,0.999,0.999,60.1,0.0167,1.0000,1.00,72,0,1126.08,1,1
1556.19,32,0.0316,0.0780,1.001,1.001,60.5,0.0167,1.0000,1.00,72,0,1127.09,1,1
1557.22,32,0.0321,0.0571,0.998,0.998,60.2,0.0167,1.0000,1.00,72,0,1128.12,1,1
1558.24,33,0.0311,0.0558,1.002,1.002,59.5,0.0167,1.0000,1.00,72,0,1129.15,1,1
1559.25,32,0.0315,0.0538,1.000,1.000,60.4,0.0167,1.0000,1.00,72,0,1130.15,1,1
1560.27,33,0.0308,0.0560,0.998,0.998,60.0,0.0167,1.0000,1.00,72,0,1131.17,1,1
1561.27,31,0.0323,0.0437,1.001,1.001,59.9,0.0167,1.0000,1.00,72,0,1132.17,1,1
1562.32,32,0.0328,0.0498,0.999,0.999,60.0,0.0167,1.0000,1.00,72,0,1133.22,1,1
1563.34,35,0.0292,0.0503,1.001,1.001,59.8,0.0167,1.0000,1.00,72,0,1134.24,1,1
1564.35,33,0.0306,0.0448,0.999,0.999,60.3,0.0167,1.0000,1.00,72,0,1135.25,1,1
1565.37,33,0.0308,0.0432,1.002,1.002,60.1,0.0167,1.0000,1.00,72,0,1136.27,1,1
1566.38,33,0.0308,0.0492,1.001,1.001,60.1,0.0167,1.0000,1.00,72,0,1137.29,1,1
1567.40,33,0.0309,0.0533,0.999,0.999,59.8,0.0167,1.0000,1.00,72,0,1138.31,1,1
1568.41,34,0.0296,0.0448,1.000,1.000,60.6,0.0167,1.0000,1.00,72,0,1139.31,1,1
1569.44,34,0.0304,0.0480,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,1140.35,1,1
1570.45,33,0.0307,0.0579,1.001,1.001,59.4,0.0167,1.0000,1.00,72,0,1141.36,1,1
1571.49,33,0.0314,0.0582,0.999,0.999,59.8,0.0167,1.0000,1.00,72,0,1142.39,1,1
1572.51,34,0.0301,0.0471,0.998,0.998,60.6,0.0167,1.0000,1.00,72,0,1143.42,1,1
1573.52,33,0.0305,0.0488,1.003,1.003,59.8,0.0167,1.0000,1.00,72,0,1144.42,1,1
1574.54,32,0.0320,0.0487,0.998,0.998,60.5,0.0167,1.0000,1.00,72,0,1145.44,1,1
1575.55,31,0.0325,0.0501,1.000,1.000,59.6,0.0167,1.0000,1.00,72,0,1146.45,1,1
1576.56,33,0.0307,0.0442,1.001,1.001,60.2,0.0167,1.0000,1.00,72,0,1147.47,1,1
1577.59,32,0.0321,0.0514,1.000,1.000,60.4,0.0167,1.0000,1.00,72,0,1148.49,1,1
1578.62,33,0.0313,0.0568,0.999,0.999,59.1,0.0167,1.0000,1.00,72,0,1149.52,1,1
1579.65,32,0.0320,0.0523,1.001,1.001,60.5,0.0167,1.0000,1.00,72,0,1150.55,1,1
1580.66,31,0.0326,0.0512,0.999,0.999,60.3,0.0167,1.0000,1.00,72,0,1151.56,1,1
1581.67,33,0.0307,0.0461,1.001,1.001,59.3,0.0167,1.0000,1.00,72,0,1152.57,1,1
1582.68,34,0.0298,0.0562,1.001,1.001,60.4,0.0167,1.0000,1.00,72,0,1153.58,1,1
1583.69,33,0.0308,0.0581,1.000,1.000,60.1,0.0167,1.0000,1.00,72,0,1154.60,1,1
1584.70,33,0.0304,0.0513,0.999,0.999,59.8,0.0167,1.0000,1.00,72,0,1155.60,1,1
1585.70,32,0.0314,0.0506,0.999,0.999,60.6,0.0167,1.0000,1.00,72,0,1156.61,1,1
1586.72,33,0.0310,0.0556,1.001,1.001,59.7,0.0167,1.0000,1.00,72,0,1157.63,1,1
1587.74,33,0.0307,0.0569,1.001,1.001,60.2,0.0167,1.0000,1.00,72,0,1158.64,1,1
1588.77,35,0.0295,0.0570,0.999,0.999,60.0,0.0167,1.0000,1.00,72,0,1159.67,1,1
1589.78,32,0.0315,0.0435,1.001,1.001,59.5,0.0167,1.0000,1.00,72,0,1160.68,1,1
1590.79,34,0.0299,0.0569,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,1161.70,1,1
1591.83,33,0.0314,0.0465,0.999,0.999,59.9,0.0167,1.0000,1.00,72,0,1162.73,1,1
1592.86,34,0.0302,0.0501,1.000,1.000,60.4,0.0167,1.0000,1.00,72,0,1163.76,1,1
1593.86,32,0.0314,0.0480,1.000,1.000,59.7,0.0167,1.0000,1.00,72,0,1164.76,1,1
1594.88,33,0.0310,0.0547,1.000,1.000,60.7,0.0167,1.0000,1.00,72,0,1165.79,1,1
1595.90,32,0.0319,0.0515,0.999,0.999,59.8,0.0167,1.0000,1.00,72,0,1166.81,1,1
1596.90,34,0.0295,0.0573,1.002,1.002,59.9,0.0167,1.0000,1.00,72,0,1167.81,1,1
1597.92,32,0.0316,0.0551,0.999,0.999,60.2,0.0167,1.0000,1.00,72,0,1168.82,1,1
1598.95,34,0.0304,0.0524,0.999,0.999,59.9,0.0167,1.0000,1.00,72,0,1169.86,1,1
1599.98,32,0.0322,0.0498,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,1170.89,1,1
1600.99,34,0.0295,0.0525,1.001,1.001,59.9,0.0167,1.0000,1.00,72,0,1171.89,1,1
1601.99,32,0.0313,0.0493,0.998,0.998,59.8,0.0167,1.0000,1.00,72,0,1172.89,1,1
1603.01,34,0.0302,0.0456,1.001,1.001,60.5,0.0167,1.0000,1.00,72,0,1173.92,1,1
1604.02,33,0.0304,0.0577,0.998,0.998,59.7,0.0167,1.0000,1.00,72,0,1174.92,1,1
1605.03,32,0.0316,0.0498,1.003,1.003,60.5,0.0167,1.0000,1.00,72,0,1175.93,1,1
1606.04,33,0.0306,0.0556,0.998,0.998,59.3,0.0167,1.0000,1.00,72,0,1176.94,1,1
1607.05,35,0.0291,0.0468,1.003,1.003,60.2,0.0167,1.0000,1.00,72,0,1177.96,1,1
1608.08,33,0.0311,0.0508,0.998,0.998,60.3,0.0167,1.0000,1.00,72,0,1178.98,1,1
1609.12,34,0.0306,0.0728,1.001,1.001,59.6,0.0167,1.0000,1.00,72,0,1180.03,1,1
1610.14,33,0.0308,0.0474,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,1181.04,1,1
1611.18,34,0.0307,0.0570,0.998,0.998,60.3,0.0167,1.0000,1.00,72,0,1182.08,1,1
1612.19,33,0.0305,0.0558,1.003,1.003,59.7,0.0167,1.0000,1.00,72,0,1183.09,1,1
1613.22,35,0.0295,0.0505,0.999,0.999,60.0,0.0167,1.0000,1.00,72,0,1184.12,1,1
1614.24,33,0.0308,0.0503,1.000,1.000,59.9,0.0167,1.0000,1.00,72,0,1185.14,1,1
1615.25,33,0.0306,0.0460,1.001,1.001,60.5,0.0167,1.0000,1.00,72,0,1186.15,1,1
1616.25,31,0.0325,0.0494,1.000,1.000,59.5,0.0167,1.0000,1.00,72,0,1187.16,1,1
1617.26,32,0.0314,0.0571,0.998,0.998,60.6,0.0167,1.0000,1.00,72,0,1188.16,1,1
1618.29,34,0.0302,0.0481,1.002,1.002,59.5,0.0167,1.0000,1.00,72,0,1189.19,1,1
1619.29,34,0.0297,0.0561,1.001,1.001,60.5,0.0167,1.0000,1.00,72,0,1190.20,1,1
1620.32,32,0.0319,0.0510,0.999,0.999,59.7,0.0167,1.0000,1.00,72,0,1191.22,1,1
1621.33,32,0.0319,0.0554,1.000,1.000,59.8,0.0167,1.0000,1.00,72,0,1192.24,1,1
1622.34,32,0.0316,0.0553,1.000,1.000,60.4,0.0167,1.0000,1.00,72,0,1193.25,1,1
1623.35,34,0.0296,0.0573,1.001,1.001,59.7,0.0167,1.0000,1.00,72,0,1194.25,1,1
1624.36,33,0.0307,0.0487,0.999,0.999,60.1,0.0167,1.0000,1.00,72,0,1195.27,1,1
1625.37,32,0.0313,0.0572,0.999,0.999,59.9,0.0167,1.0000,1.00,72,0,1196.27,1,1
1626.40,34,0.0305,0.0486,0.999,0.999,60.7,0.0167,1.0000,1.00,72,0,1197.31,1,1
1627.41,32,0.0316,0.0438,1.003,1.003,59.6,0.0167,1.0000,1.00,72,0,1198.32,1,1
1628.42,32,0.0316,0.0516,0.999,0.999,60.2,0.0167,1.0000,1.00,72,0,1199.33,1,1
1629.44,33,0.0308,0.0524,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,1200.34,1,1
1630.46,33,0.0309,0.0578,0.999,0.999,59.9,0.0167,1.0000,1.00,72,0,1201.36,1,1
1631.49,33,0.0312,0.0477,1.002,1.002,60.2,0.0167,1.0000,1.00,72,0,1202.39,1,1
1632.52,32,0.0322,0.0574,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,1203.42,1,1
1633.52,32,0.0314,0.0515,1.000,1.000,59.7,0.0167,1.0000,1.00,72,0,1204.43,1,1
1634.52,32,0.0313,0.0506,1.000,1.000,59.9,0.0167,1.0000,1.00,72,0,1205.43,1,1
1635.55,32,0.0321,0.0550,1.000,1.000,60.4,0.0167,1.0000,1.00,72,0,1206.46,1,1
1636.56,33,0.0307,0.0530,0.998,0.998,60.2,0.0167,1.0000,1.00,72,0,1207.47,1,1
1637.57,32,0.0315,0.0460,1.001,1.001,59.6,0.0167,1.0000,1.00,72,0,1208.48,1,1
1638.59,34,0.0300,0.0556,0.998,0.998,59.7,0.0167,1.0000,1.00,72,0,1209.50,1,1
1639.62,33,0.0310,0.0557,1.002,1.002,60.6,0.0167,1.0000,1.00,72,0,1210.52,1,1
1640.63,32,0.0317,0.0469,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,1211.53,1,1
1641.64,34,0.0296,0.0541,1.000,1.000,59.6,0.0167,1.0000,1.00,72,0,1212.54,1,1
1642.64,32,0.0315,0.0498,1.001,1.001,59.6,0.0167,1.0000,1.00,72,0,1213.55,1,1
1643.65,32,0.0315,0.0490,0.999,0.999,60.4,0.0167,1.0000,1.00,72,0,1214.56,1,1
1644.68,32,0.0321,0.0532,0.999,0.999,60.3,0.0167,1.0000,1.00,72,0,1215.58,1,1
1645.68,33,0.0305,0.0583,1.000,1.000,59.7,0.0167,1.0000,1.00,72,0,1216.59,1,1
1646.70,33,0.0309,0.0561,1.001,1.001,59.8,0.0167,1.0000,1.00,72,0,1217.61,1,1
1647.71,32,0.0315,0.0457,0.999,0.999,60.5,0.0167,1.0000,1.00,72,0,1218.62,1,1
1648.75,32,0.0323,0.0490,1.001,1.001,60.1,0.0167,1.0000,1.00,72,0,1219.65,1,1
1649.76,33,0.0308,0.0576,0.999,0.999,60.0,0.0167,1.0000,1.00,72,0,1220.66,1,1
1650.80,34,0.0306,0.0502,1.001,1.001,59.6,0.0167,1.0000,1.00,72,0,1221.71,1,1
1651.82,32,0.0317,0.0500,1.000,1.000,60.1,0.0167,1.0000,1.00,72,0,1222.72,1,1
1652.83,33,0.0306,0.0547,0.999,0.999,60.3,0.0167,1.0000,1.00,72,0,1223.73,1,1
1653.85,33,0.0309,0.0484,1.001,1.001,59.9,0.0167,1.0000,1.00,72,0,1224.75,1,1
1654.87,33,0.0309,0.0501,1.000,1.000,59.7,0.0167,1.0000,1.00,72,0,1225.77,1,1
1655.90,32,0.0324,0.0565,1.000,1.000,59.9,0.0167,1.0000,1.00,72,0,1226.81,1,1
1656.91,33,0.0306,0.0591,1.001,1.001,60.4,0.0167,1.0000,1.00,72,0,1227.82,1,1
1657.93,32,0.0317,0.0479,0.998,0.998,60.0,0.0167,1.0000,1.00,72,0,1228.83,1,1
1658.94,33,0.0308,0.0520,1.002,1.002,60.1,0.0167,1.0000,1.00,72,0,1229.85,1,1
1659.96,32,0.0318,0.0516,0.999,0.999,59.8,0.0167,1.0000,1.00,72,0,1230.87,1,1
1660.99,34,0.0301,0.0465,0.999,0.999,60.5,0.0167,1.0000,1.00,72,0,1231.89,1,1
1661.99,31,0.0324,0.0738,1.002,1.002,59.8,0.0167,1.0000,1.00,72,0,1232.90,1,1
1663.03,34,0.0305,0.0553,0.999,0.999,59.7,0.0167,1.0000,1.00,72,0,1233.93,1,1
1664.07,33,0.0314,0.0508,0.999,0.999,59.8,0.0167,1.0000,1.00,72,0,1234.97,1,1
1665.09,33,0.0310,0.0564,1.001,1.001,60.7,0.0167,1.0000,1.00,72,0,1235.99,1,1
1666.10,33,0.0307,0.0565,1.001,1.001,59.2,0.0167,1.0000,1.00,72,0,1237.00,1,1
1667.12,34,0.0299,0.0553,0.999,0.999,60.0,0.0167,1.0000,1.00,72,0,1238.02,1,1
1668.15,33,0.0311,0.0527,0.999,0.999,60.3,0.0167,1.0000,1.00,72,0,1239.05,1,1
1669.15,31,0.0324,0.0484,1.002,1.002,59.8,0.0167,1.0000,1.00,72,0,1240.05,1,1
1670.19,31,0.0336,0.0552,0.998,0.998,60.4,0.0167,1.0000,1.00,72,0,1241.09,1,1
1671.23,31,0.0334,0.0525,1.002,1.002,60.0,0.0167,1.0000,1.00,72,0,1242.13,1,1
1672.26,32,0.0322,0.0510,0.998,0.998,60.1,0.0167,1.0000,1.00,72,0,1243.16,1,1
